FID,ID,X,Y,Z,Z2,Cluster,Edge,Z_Value,Z_Value99,Z_Value90,Z_Value90_50,Z_Value95,Z2_Value,Z2_Value90,Z2_Value90_50,X_Value,X_Value90,X_Value95,Y_Value90,X_2x,X_11x,X_1x,X_09x,X_01x,X_2x_5c,X_11x_5c,X_1x_5c,X_09x_5c,X_01x_5c,X_180_1000,X_200_1111,X_190_1056,X_150_1000,X_200_1333,X_175_1167,X_100_1000,X_200_2000,X_150_1500,X_50_1000,X_200_4000,X_125_2500,X_120_1000,X_200_1667,X_160_1333,X_110_1000,X_200_1818,X_155_1409,X_90_1000,X_200_2222,X_145_1611,X_70_1000,X_200_2857,X_135_1929,X_80_1000,X_200_2500,X_140_1750,X_60_1000,X_200_3333,X_130_2167,X_40_1000,Y_8_200,X_200_5000,Y_40_1000,X_120_3000,Y_24_600,X_30_1000,Y_6_200,X_200_6667,Y_40_1333,X_115_3833,Y_23_767,X_20_1000,Y_4_200,X_200_10000,Y_40_2000,X_110_5500,Y_22_1100,X_10_1000,Y_2_200,X_200_20000,Y_40_4000,X_105_10500,Y_21_2100,X_200_1200,Y_40_160,X_200_800,Y_40_240,X_200_1400,Y_40_120,X_200_600,Y_40_280,X_200_1600,Y_40_80,X_200_400,Y_40_320,X_120_1200,Y_16_160,X_80_800,Y_24_240,X_140_1400,Y_12_120,X_60_600,Y_28_280,X_160_1600,Y_8_80,X_40_400,Y_32_320,X_12_1200,Y_2_160,X_8_800,Y_2_240,X_14_1400,Y_1_120,X_6_600,Y_3_280,X_16_1600,Y_1_80,X_4_400,Y_3_320,X_200_1300,Y_40_260,X_200_1500,Y_40_300,X_200_1100,Y_40_220,X_200_900,Y_40_180,X_200_700,Y_40_140,X_200_500,Y_40_100,X_13_1300,Y_3_260,X_15_1500,Y_3_300,X_11_1100,Y_2_220,X_9_900,Y_2_180,X_7_700,Y_1_140,X_5_500,Y_1_100,X_200_1000,Y_40_200,X_17_1700,X_18_1800,X_19_1900,X_20_2000,X_30_3000
10,11,1144.827608,203.5256932,1.224165868,0.222427208,0,0,0.21571526,0.21571526,0.21571526,0.21571526,0.21571526,1.870853141,1.870853141,1.870853141,1140.318042,1140.318042,1140.318042,203.5256932,924.9939209,1302.630616,950.3376905,930.7679928,1272.280709,1159.491412,1185.616774,950.232276,1201.526484,1149.920372,663.8868124,797.3460394,1304.091988,888.6737549,1132.892959,1150.757494,1144.942091,1104.464519,1056.01767,913.4968667,1002.541956,1191.329185,971.4038625,1166.454818,878.0843546,915.3396333,1261.619372,1026.694971,868.3595193,975.7490224,1045.554293,1114.857743,1229.650607,1163.020377,1371.793534,1107.956005,941.7886302,809.5711323,950.630795,801.9172155,1054.687865,240.6477148,627.7947722,169.7881901,962.9120717,180.6347784,956.4935656,232.9974912,972.9684302,169.4159323,919.7127306,242.3158884,652.4835114,224.4718646,1147.155138,235.3931845,995.4480308,280.2219475,1244.885229,176.1724073,1148.972988,188.1504687,1110.874883,266.5765553,817.6077525,158.1698903,967.7746159,235.9851656,800.6336101,189.1697946,561.0293637,197.328523,1205.438799,210.9350255,835.713222,144.5587194,1270.598043,206.776208,942.346198,212.8032413,1000.137588,200.9630183,1035.895886,238.0208951,1060.276853,208.5915101,732.5725286,86.09328009,648.9899507,213.7649523,681.9387722,155.5446212,587.9331578,179.3320655,1048.595124,258.1150972,1287.223178,201.7224096,897.7211979,204.1974371,897.7362109,128.6634647,936.7229322,194.3701886,1059.953628,225.8646227,1065.909299,194.9544742,970.718585,192.5701172,1404.889862,137.4774492,796.0056964,156.1339386,863.7834014,210.897128,896.7818205,215.8050192,537.492303,280.3501704,1015.862176,183.04093,1012.576049,183.5387692,918.6491194,162.15096,896.7818205,896.7818205,896.7818205,896.7818205,896.7818205
11,12,1271.437623,219.3806793,2.052615693,1.955772528,0,0,0.30262427,0.30262427,0.30262427,0.30262427,0.30262427,11.02230884,11.02230884,11.02230884,1016.10991,1016.10991,1016.10991,219.3806793,1064.705125,1043.458559,957.5305749,875.6172435,722.9504337,972.4763627,721.3046302,938.8087316,1204.069159,1247.804424,1028.001209,757.3596562,804.5842215,873.9699937,1098.955157,1132.671871,783.0086039,991.0957986,1039.512748,789.6831491,1096.705779,834.9078138,637.0647109,1254.0553,1446.362843,1186.082625,723.5789973,941.9016093,759.1456178,720.4200123,1181.543362,1086.699169,1062.357074,878.270315,646.2191479,783.602342,1212.132224,819.1281271,1042.525854,565.1578719,1402.842118,234.1759385,876.4436156,140.0158846,895.3884507,112.0630855,1317.448389,148.3642749,907.0513848,189.7478713,1172.889312,208.3310828,1085.421597,188.940139,1058.36184,151.9701203,820.1821565,221.4606543,1247.611906,219.3161246,895.5073159,177.5526334,631.4390705,181.2694883,997.7349283,173.1997149,693.2080486,188.6051621,877.6306201,209.0651644,1233.600059,212.8591805,968.376318,236.1471452,1210.386742,168.7613607,662.1361225,203.6674394,1000.160238,199.3869313,876.2030191,230.8141059,1055.777032,224.482843,1149.343071,145.1033201,919.0481723,175.5422777,873.5875081,150.5853797,885.5170252,236.0604582,786.9934908,204.2995517,1077.801554,200.0929809,1012.910667,160.7630249,1225.882266,189.8336324,899.9464408,172.0413256,1013.29465,189.9668512,789.0548792,217.9218261,945.0749051,251.9448925,1141.300848,189.1254739,802.6067531,143.3798618,1102.676477,196.5953912,889.6639613,192.9725169,1109.107091,204.6943588,876.0198065,124.9657528,1390.57301,147.8407951,1118.137265,182.2190164,997.609835,193.4636062,1109.107091,1109.107091,1109.107091,1109.107091,1109.107091
12,13,1464.678522,243.1995099,0.324254514,1.256073514,0,0,0.73013122,0.73013122,0.73013122,0.73013122,0.73013122,0.817608787,0.817608787,0.817608787,1116.544992,1116.544992,1116.544992,243.1995099,1139.200451,806.3819368,1029.648564,964.2148772,1023.921571,1323.677462,937.0237237,802.242872,1122.07148,1302.283559,1101.410151,1247.540772,733.4698494,1010.246794,982.8840045,1134.310839,864.2392446,1086.317566,774.6000147,925.1312617,980.8069185,835.0128379,1107.030845,1063.590985,887.4344636,1222.007859,951.1298644,1213.036843,1159.03928,865.0685197,547.9712484,752.0708211,1099.19803,1244.047825,914.2809247,1350.564774,1045.311481,1220.972799,1079.611292,977.2049379,1371.607375,234.2060458,1112.828014,154.5915869,962.2259007,134.6748986,1212.525176,136.1350457,654.6937527,248.5848049,1227.847061,236.153052,911.7134223,244.8016818,1043.036443,183.8432961,1148.616739,223.7553024,922.4169969,157.7178807,1269.783709,105.6332899,592.9646633,238.1536857,800.3677067,245.7757637,759.7285688,232.616462,1449.099901,246.8759287,1022.581577,185.8423211,805.1354809,110.0287239,1146.495351,181.8720166,1309.41297,184.6321694,519.040858,203.8894474,1305.367867,150.7514785,987.5237127,247.0793602,1412.182517,174.0948199,1151.495782,217.2425201,1311.400974,215.3252221,970.0351065,165.0515378,1101.169733,168.2840172,1181.385299,143.4447653,987.5386614,153.4609067,1000.195114,233.1142332,683.1205245,176.5877605,1033.938123,177.1826063,983.5184,118.9883721,1286.765392,213.9427204,726.848592,236.9134585,1138.5237,259.8048715,872.5901364,222.8798862,1085.939557,230.8077992,1219.718441,240.0359254,974.9055908,172.7822204,1117.904164,313.6309543,1531.791724,202.4827291,871.7065049,188.0756722,1219.718441,1219.718441,1219.718441,1219.718441,1219.718441
13,14,1214.555489,146.893994,0.524756241,0.174254383,0,0,1.22563357,1.22563357,1.22563357,1.22563357,1.22563357,0.482399935,0.482399935,0.482399935,1189.70442,1189.70442,1189.70442,146.893994,853.5560951,791.124798,922.5245355,1210.014055,966.5525448,1541.93943,1077.145665,795.9889988,1006.457071,981.6741896,1234.195478,894.4376251,1097.438953,1039.348279,1171.821771,765.578334,1196.031456,1077.203568,1146.857781,988.977407,1190.460153,1004.386089,1012.466099,829.4751884,1073.417943,1495.688256,691.0065423,1019.246708,814.3232357,944.7354988,1078.766655,845.6058321,948.9152411,681.4448369,992.6233728,1234.728348,955.6771188,1132.917168,1183.326601,920.189871,704.5094045,237.1261807,1125.093952,197.734439,1039.837025,138.881042,887.7199208,171.3666182,838.3258812,193.7045842,1031.106834,250.3407405,771.0297494,202.0679962,1155.932778,219.0784697,867.073767,150.4695412,968.4622279,195.6203434,1169.437109,156.7957681,753.7513151,200.3718852,933.0363126,253.1818865,964.6574732,188.6093404,928.8411887,242.8260414,878.1250361,122.3098102,870.8858974,204.1151827,1055.064918,164.4557324,1082.043734,254.1125273,1135.82628,131.0395426,1087.225881,259.9064787,865.9575516,196.2038645,968.8227308,216.453249,1149.642667,183.8723502,1438.709537,147.007407,1162.673576,189.4853093,1131.486297,253.6981051,1064.2577,158.7994982,882.2113995,232.2579601,1237.831971,163.0079999,1042.956808,238.6587511,1107.517828,185.4784003,888.9650494,244.8141713,1061.838275,289.8877737,1261.352189,237.7968485,746.3817488,222.7183411,812.5269444,209.0960842,719.8902981,187.6034185,882.5257019,184.5622623,871.652128,178.9158128,1032.410126,192.3472416,816.3389006,194.6384539,1001.706578,158.7171352,882.5257019,882.5257019,882.5257019,882.5257019,882.5257019
14,15,1133.459773,234.6742528,0.160404475,3.910769799,0,0,0.31917477,0.31917477,0.31917477,0.31917477,0.31917477,0.782940923,0.782940923,0.782940923,1221.382751,1221.382751,1221.382751,234.6742528,952.0249144,1022.47386,1011.907948,751.5507201,1069.922879,1106.744345,900.9119473,747.6331931,985.9300808,1239.346635,1403.337626,849.4023566,879.3589465,609.4868639,840.6414453,944.8788695,1220.932035,1062.142645,1145.60463,1130.652916,884.7103335,895.0608368,763.1439105,795.0704299,1308.435356,1053.049195,871.5107114,931.7325474,1037.137807,815.5825216,999.5660663,629.1137761,1066.550967,1135.242713,991.9141522,741.8623578,1082.865716,1008.671812,831.3438792,664.6687033,1125.411402,203.087335,1368.12388,212.6016822,1090.209265,236.3090915,777.0341894,163.6112125,730.0772634,183.9297338,688.3593041,187.9168566,1099.053872,225.296509,821.0562297,181.315287,815.5913001,241.5655702,1241.524721,169.1859549,982.5024945,224.1894167,971.5270574,262.1480515,1157.464424,232.925553,1269.843618,262.2727942,788.6914647,269.097193,1014.384523,203.7282784,1227.23281,167.1049836,1184.56307,184.4783855,955.0565793,59.54934792,939.835421,226.5850139,1224.178328,232.8025762,1217.898391,190.6047012,997.4538181,235.33708,980.5639685,255.6947984,554.8061676,174.8155055,648.7012581,153.3541477,1251.188775,182.9823283,1144.427079,143.9269234,1038.57834,147.535343,666.3657197,160.1465927,767.8433514,196.0788904,916.8833575,223.6524905,881.6793198,165.0840764,1136.833874,276.1447967,987.250453,167.1271441,844.3701179,168.2102055,943.6291751,191.7328018,1236.695366,188.7697803,1146.490178,287.1378273,1568.572366,229.3785661,1269.296539,249.8112497,1005.096653,211.5728873,973.4355709,164.4225488,1146.490178,1146.490178,1146.490178,1146.490178,1146.490178
15,16,1018.135425,205.3465993,1.965618914,1.804588665,0,0,0.9433873,0.9433873,0.9433873,0.9433873,0.9433873,3.902912252,3.902912252,3.902912252,1113.531013,1113.531013,1113.531013,205.3465993,1126.94025,1125.83605,1041.970967,832.3127865,992.9769393,929.3654026,1133.6103,1007.261752,932.4483641,1003.737798,1083.807725,1161.026601,1100.211699,1308.801058,995.6385864,863.2485248,781.9105465,1085.50746,1067.933492,1132.214116,604.2226874,944.4125569,1125.065733,1276.674124,1358.447848,1131.617998,749.1075106,781.7339399,1409.692928,1016.287403,1116.287364,1087.598785,1045.654456,1070.585125,1138.616373,979.7469341,1268.006535,1111.599009,1258.765438,864.0061467,849.1073502,152.4591445,1299.586519,165.6230305,1174.762704,154.3759819,780.9924341,189.9542911,1012.605229,184.4609241,1070.577472,210.5304159,569.9492504,207.1323143,1409.714704,277.117762,986.0924636,183.0925781,785.9360622,131.1871092,1311.329789,181.4109024,911.1405662,245.9229946,850.435678,170.5096226,1189.690303,196.4476063,1200.510084,166.451224,1298.639304,230.1979142,825.2051008,161.9444837,979.8966043,194.541682,1138.24987,211.9089441,996.390777,252.6211772,1423.71631,229.6562529,937.0399007,227.6526496,1047.51178,180.9621069,985.7709328,238.6436997,1211.370821,238.9932352,1096.806225,195.2899266,1213.565712,161.8056385,999.6863043,182.7239189,908.1012975,204.3250281,1133.056134,172.8035044,971.0469539,153.4313322,1137.906346,155.9450407,1146.718044,187.4790278,1322.33693,232.1385026,1194.20985,216.736228,816.6999934,264.0377174,1142.658585,183.6947535,1108.760383,151.7051972,912.7676074,159.0672435,1526.327613,174.2162132,1000.0997,204.8796499,1195.74484,135.5626634,875.7501009,156.7296788,912.7676074,912.7676074,912.7676074,912.7676074,912.7676074
16,17,931.6387425,266.1634439,1.834513974,0.342310566,0,0,0.34626753,0.34626753,0.34626753,0.34626753,0.34626753,0.909699185,0.909699185,0.909699185,1185.946338,1185.946338,1185.946338,266.1634439,944.3583815,927.1250766,889.8151332,1043.440142,1076.607163,1334.253846,665.969329,822.4132969,1215.143383,1006.359029,1391.540546,1091.358219,877.7461878,1135.847393,587.2107376,1072.300111,1164.807767,1473.711395,1057.227638,1434.757775,1206.338779,1065.119987,991.919461,1007.577548,1135.945467,1218.753328,1217.350351,1144.331469,999.4846835,1059.278673,989.2370034,1084.982101,1167.277395,1296.972425,688.9659268,936.8223421,728.9397918,931.8537473,779.3547218,654.1294138,984.0973153,155.7141488,1183.101777,154.35207,1067.828664,219.5382464,1134.845703,150.8916998,657.5542486,238.1368343,1015.361404,230.718346,865.9878292,249.4400724,1141.531285,207.9798027,789.6830117,253.909577,811.808558,206.7666634,713.8847504,230.3008574,1023.40427,227.5145906,1341.972906,180.540293,1018.226555,212.8457039,837.9628889,209.3034121,897.6017265,144.3016361,854.2906611,208.2433581,815.7468129,211.0743092,1236.96191,158.7246001,540.2782554,232.6698373,1169.086669,151.1084699,957.7952601,184.6645868,1113.613895,256.9929065,899.3193311,258.9119299,1093.121004,200.9244564,795.9833392,189.3013285,1007.574851,150.5015628,1134.118292,221.4115447,1218.7231,159.3710642,995.0232599,201.0646458,1003.547591,233.6640455,1143.894697,234.8397837,1237.543124,218.5160332,826.1585219,227.2687568,1138.56757,86.16831391,1399.527009,151.9667879,876.1469718,209.2252772,695.8347974,285.2037682,1202.172411,185.7224169,532.0850161,206.3768058,856.0834761,235.2418903,1154.407087,245.9988889,1226.097374,222.3192847,1202.172411,1202.172411,1202.172411,1202.172411,1202.172411
17,18,833.6893668,240.937138,0.355369677,1.241519655,0,0,0.54823184,0.54823184,0.54823184,0.54823184,0.54823184,0.911942412,0.911942412,0.911942412,1116.2491,1116.2491,1116.2491,240.937138,1194.574328,931.9436892,893.0360716,821.6052214,799.3041833,1075.656256,1127.343739,1049.996298,753.1590604,981.8673309,1065.003654,1210.273589,957.1955214,1177.536194,833.3629675,904.0390875,911.4303458,298.8060109,1093.451769,1218.056386,1200.096303,891.2521419,898.0176203,1097.101893,866.4077042,787.9084136,852.0365192,1056.071911,710.5846834,1194.742789,1007.394826,612.8135174,781.7902598,997.1129435,585.1584113,802.2863852,852.0300152,947.8415444,1004.823443,1006.936214,804.8485704,250.7953383,828.3162731,156.0197764,1231.969951,243.6398016,1081.025814,232.2927242,1164.330491,144.1325015,899.348468,193.5190165,837.8794047,280.6209385,864.190894,257.785774,1226.39561,187.4786571,1007.029174,220.8638871,939.2253159,182.8103219,911.0495503,175.0401634,1051.664311,209.2476792,764.9519212,242.6554634,1153.230324,222.8902909,1139.410304,210.1969451,1138.565576,179.4194569,1295.187979,275.7376789,1125.41955,267.7693439,1125.168434,164.7953192,805.7458469,132.4614152,950.8513507,258.5595011,893.8493153,226.3692323,1203.922052,193.1135343,1471.470388,199.0858085,1040.814948,221.0746904,1472.075465,197.6759839,920.1659971,181.1941441,1044.556305,133.1993068,975.8035154,199.6216972,1016.707906,194.6534207,995.0945279,139.2637126,934.8034995,236.0157919,962.600396,282.7296589,1218.538324,135.2377491,1150.223878,195.8418377,625.6697323,266.227046,1088.742432,189.6530621,1154.623805,153.4974588,982.8420503,211.2155855,944.0867647,235.8172815,1056.769732,254.9932332,903.4914238,145.4838481,1154.623805,1154.623805,1154.623805,1154.623805,1154.623805
18,19,538.6068867,225.9184016,0.079763633,2.639209023,0,0,0.37461725,0.37461725,0.37461725,0.37461725,0.37461725,2.244842754,2.244842754,2.244842754,1044.329878,1044.329878,1044.329878,225.9184016,786.7700847,1376.855856,754.7648004,853.5830509,837.7981939,1004.20924,932.700815,1151.866512,991.1841574,881.7004297,1072.022327,718.445625,699.5214079,1386.90535,1037.110704,649.6991425,1175.52369,1260.573102,1281.353174,1352.590859,834.203074,1137.599934,772.8399679,542.8559865,1042.161601,1185.152097,798.6355798,1163.620442,594.423856,1140.54256,952.019773,652.7971381,811.525955,1159.290344,727.556528,999.102177,1030.606456,1004.413406,1228.046192,659.3935579,1211.084191,189.2892143,937.4139047,155.7143588,1315.800646,261.9646596,994.840717,172.8842945,966.1462846,179.0059911,745.1913134,177.2056101,751.5761533,208.9532823,1005.733945,216.4636399,731.9702608,112.9048116,1067.924992,159.9484702,1185.441106,212.3488611,1227.830261,138.1291562,676.6774559,179.7654328,1211.348996,174.3782471,990.0703986,242.1382569,896.6608402,140.4647155,797.5020689,198.0456724,807.5202656,173.6737034,1142.437693,155.8558836,822.6036405,200.5103332,903.279658,235.5620868,1164.281084,317.2628611,1241.177994,233.3716692,945.9497595,219.3975223,904.6696518,248.7707769,958.6580387,178.5055216,1420.068859,253.4027575,924.240528,183.4432938,1114.318875,177.5021816,1427.360317,187.941786,995.0972116,225.1112687,1199.141842,194.1566098,768.5903681,227.4974283,1067.327609,143.5331386,894.6243155,221.9788598,1040.71738,222.9421081,1169.573703,180.3791194,800.8907819,199.2601406,1215.146965,230.2050005,613.4219197,221.734738,790.4410479,143.2676039,1145.666843,235.6076867,1086.411646,209.3325307,1215.146965,1215.146965,1215.146965,1215.146965,1215.146965
19,20,798.230652,180.749636,0.490189392,0.683334191,0,0,0.63470073,0.63470073,0.63470073,0.63470073,0.63470073,1.386965467,1.386965467,1.386965467,1159.033939,1159.033939,1159.033939,180.749636,976.6019862,780.6760636,714.6002769,767.4581947,1334.020998,1112.426457,1188.626271,1405.317687,1086.443421,941.7310013,686.4828765,1188.388142,1053.000568,1019.846828,1085.404188,753.0128283,1147.374973,893.7699431,1091.373326,845.2482315,1125.587089,1048.689417,1029.109624,1073.124359,636.4963713,1482.023857,1379.946587,794.63495,1301.076047,1246.62589,834.7427665,1159.926461,912.7242173,807.3832315,1115.826458,1064.449631,1400.960429,1032.408586,1048.002392,620.513724,1055.905353,256.4831013,750.8710257,202.594661,859.5474421,189.9154568,1114.199834,145.2743237,1029.271893,122.0114576,1077.741733,145.0910335,1048.556696,173.4563157,647.7583313,272.617012,936.4738907,214.8810365,921.8377559,96.84694045,1271.533602,187.9492061,650.760656,239.8255944,1160.198147,153.1059965,908.8223987,242.6771897,1079.489164,268.8703432,566.0217439,132.413428,711.0093659,286.1803883,1040.801553,204.6646999,816.6766526,108.0896325,1111.419841,197.1959687,988.7917934,176.2841573,1000.847299,242.3147833,1139.313867,122.5772896,975.0533112,249.8362878,811.92659,156.5583548,936.8532528,191.4635462,997.3145712,166.0855231,563.1447411,155.2264949,1104.447057,165.1068192,916.7361545,286.8992754,1056.307821,201.4860594,607.9308782,228.9454981,1082.400479,181.8566797,736.5639272,196.1604576,982.1829053,138.255962,744.2701715,259.9638589,925.2150118,188.5273562,837.4827567,187.7037717,1033.699512,319.7045423,1206.859818,260.8187633,666.9222397,185.3684022,1025.914639,196.4881475,880.1912662,158.2083959,1033.699512,1033.699512,1033.699512,1033.699512,1033.699512
20,21,985.431123,235.6578389,0.276471558,1.542220143,0,0,1.26890563,1.26890563,1.26890563,1.26890563,1.26890563,0.698983106,0.698983106,0.698983106,1035.028176,1035.028176,1035.028176,235.6578389,1154.252358,1000.231803,1215.081234,1201.908566,861.0523572,927.7089255,1137.643376,1287.042671,1228.374993,946.1114746,1354.181673,1104.912653,1064.30006,882.2761865,1460.886286,1026.004498,1011.00714,886.9505231,698.5352514,1250.784865,934.8257163,710.4047638,945.2789298,674.3527656,971.5559358,1243.666518,922.3716096,1429.632512,1117.544922,851.3348781,1131.280623,936.0901017,932.2544268,869.8411632,995.2856901,670.0704022,1122.987128,912.9771848,1207.051944,1071.804429,1243.675754,234.9284323,534.7599262,154.8212801,1144.359826,197.8378577,1114.935848,199.1820426,835.2109505,196.3545342,972.7722412,201.9606334,986.2426317,122.1205191,1106.001062,145.0783879,1079.365032,183.0540241,1291.837988,239.5121732,1050.631857,165.4164641,708.514772,199.2141423,1110.914549,119.2377382,1173.752271,189.3466885,568.6312607,219.0361099,950.1981072,201.7291173,939.9997663,205.9531042,1261.620256,229.8230708,1149.715113,175.9306672,967.2665406,238.2092098,1384.967215,265.8529769,1035.568484,218.1478481,1024.177358,232.5414016,1036.490537,220.273752,760.6553861,166.0281442,1059.042652,213.4853344,940.0020835,197.1069922,918.5610969,215.2280297,736.2790088,204.3476386,795.6711577,176.8210516,800.0883193,157.7963431,963.8329996,135.8098084,1095.895036,129.5192753,1027.206677,189.8260938,921.1625638,180.7465812,1070.746903,159.8131892,825.1724637,181.5921602,1251.234881,215.9250044,776.1667569,223.0907055,906.2607877,168.1731134,1034.743698,169.3307457,1002.052884,195.7244739,891.6280079,143.215047,776.1667569,776.1667569,776.1667569,776.1667569,776.1667569
21,22,502.025469,300.8851129,2.057527621,1.246458907,7,1,10,10,3.6,3.6,5.18,0.171627917,0.278,0.278,728.40794,744,671,251,2014.034572,1068.700006,1103.738059,962.5359058,227.791221,2063.64835,1105.424208,1066.101435,847.0954513,174.2254711,802.674235,1597.977954,1111.11432,872.2413852,1172.347599,1363.025146,998.5715206,1768.163995,1332.150232,997.5311823,3904.336559,2369.781501,1082.891841,2112.01562,1290.863654,993.9112479,1720.249463,1436.690303,920.1882355,2020.356117,1469.749247,1028.234047,2584.45543,1962.360487,1065.460153,2858.388006,1938.832503,1096.361513,2928.937096,2387.099556,964.784977,194.735988,4875.214072,949.4405562,2932.51279,589.9899893,992.3939892,210.8852485,6414.510177,1411.530046,3891.7484,762.8597865,1015.445193,197.763778,9958.281852,2009.908363,5513.504971,1135.085144,1011.809675,197.6740612,19711.10835,3997.184952,10665.553,2112.647035,1028.548101,144.1443683,478.8043396,245.3010609,1026.098801,112.0255396,562.0441485,267.4449384,1598.491231,88.02923766,766.5617748,329.8512449,1104.195283,146.435281,799.1716472,229.7573526,1448.190974,116.6001983,669.6505381,265.1479868,1901.399955,93.83130936,400.4739443,316.3414828,1202.309741,162.1744645,802.9616513,240.1642628,1392.040452,119.1542503,599.4804698,280.3216233,1569.816321,78.84593971,397.7694433,322.6792271,1282.028443,208.1543426,1402.359315,343.1843897,1296.421541,233.3542337,863.0446464,179.0368472,683.2308676,192.9490836,140.9871614,118.7126045,1310.257341,262.8819304,1513.524626,307.9119939,1108.224357,218.9054078,904.3993481,182.3801269,695.5918409,140.4195079,506.4355584,100.1149679,1204.558999,167.2065757,1700.427134,1791.185855,1903.819859,2010.278904,2991.844083
22,23,497.5355569,297.7125301,1.692399398,0.628625352,7,1,10,10,3.6,3.6,5.18,2.356827153,0.278,0.278,819.7384482,744,671,251,2033.342084,1089.856106,1076.479406,932.5815781,34.40380927,1945.180178,1138.303119,1112.307057,892.6005039,54.87213587,984.2886568,1062.281943,950.2151109,1127.705199,1082.866072,1037.712354,1024.564632,2059.362081,1660.95991,964.4155734,4185.056406,2553.155482,945.7729525,1409.732711,1499.430726,1219.220924,1588.138201,1644.366513,819.616211,2119.499739,1917.69054,1025.028745,3009.310288,1908.522331,891.338496,2210.628688,1896.99659,1056.666675,3923.130185,2137.682374,1043.13544,206.0582975,4902.358359,1035.800768,2958.103681,580.6808901,967.6744196,202.4821201,6691.615619,1317.50992,3936.759969,734.322981,981.0951917,202.8255712,9984.145761,2049.960316,5602.631609,1080.013183,993.5483529,200.3383836,19872.5305,3986.130212,10365.16091,2094.091014,1366.458971,156.3214274,606.5758394,284.6660187,1528.321217,97.78069282,615.3655226,212.4108698,1439.092158,146.6864016,413.8542245,289.3253469,1118.875394,131.9506001,825.8211509,249.8645263,1501.133355,122.6555553,628.6335415,221.9102064,1468.807116,77.19368794,480.9274945,318.6752832,1183.154391,162.576942,800.7115191,240.0704702,1405.028748,120.5984739,592.1887283,277.7771577,1590.699692,79.71373837,390.280579,318.7050669,1170.968595,320.7303119,1393.600576,414.6531752,1347.618035,254.7449486,1011.257329,164.5220864,812.4812723,120.174373,301.7181715,63.33679894,1301.421571,263.0288238,1507.180349,290.8033323,1113.618777,219.7881509,902.4994946,180.5736744,710.8033074,139.3405609,496.2513006,99.26103444,944.9519457,206.6897705,1669.202849,1817.953878,1907.292521,1995.596846,3034.897005
23,24,490.3991188,302.7769429,2.209646862,0.634174187,7,1,10,10,3.6,3.6,5.18,0.943400867,0.278,0.278,840.4511835,744,671,251,2033.627096,1068.242481,1216.288446,933.9723349,123.3106375,2033.70638,1202.604194,1185.902723,916.5224041,170.3599483,1149.15816,1029.360951,1078.750195,863.3173273,1687.067971,1104.258496,1130.509902,1724.51167,1358.089653,991.8077952,3995.833062,2316.90883,1009.406634,1789.237422,1227.06123,1004.021712,1818.382883,1507.656583,1015.458567,2423.702026,1389.255477,998.1642263,2766.699181,1979.292376,944.385632,2456.776597,1638.708253,985.0126301,3443.125423,2005.709049,991.6434268,213.9781856,4863.160355,962.8325193,3126.192156,656.5383861,1001.482398,195.3329396,6843.714167,1321.767996,3833.102568,752.6802728,1010.771046,197.1139654,10087.74908,1931.197757,5479.553604,1096.905074,1002.23222,197.9157257,19934.60626,3975.546426,10574.89866,2136.628777,1388.90612,175.0126406,1002.916064,268.8624575,1485.475688,119.63094,482.3838089,303.7562073,1795.777914,111.3226085,269.990562,341.447349,1338.18315,176.1658698,828.867015,236.0806319,1199.658297,128.473078,501.5252912,270.8178573,1663.279925,80.96293843,464.7803171,312.6460997,1212.596526,157.01216,814.9351318,242.6309639,1410.667752,119.4487966,603.7132438,278.0907901,1607.525528,80.9534539,397.1337578,322.3255121,1299.811436,304.3283992,1790.401863,276.1959298,1143.628421,155.579088,762.3777396,224.1001033,542.3103463,161.7344733,810.2573589,88.0027965,1301.006948,262.4732997,1487.204796,297.0777034,1081.555057,216.2417487,898.6315995,178.8435294,714.0652307,140.5887189,497.7938857,98.27590758,1108.975015,263.7918846,1687.818223,1776.081001,1880.066551,1989.163259,3010.904455
